"0802.2719","Daoxin Yao","Dao-Xin Yao, Yen Lee Loh, Erica W. Carlson, Michael Ma","XXZ and Ising Spins on the Triangular Kagome Lattice","12 pages, 12 figures","Phys. Rev. B 78, 024428 (2008)","10.1103/PhysRevB.78.024428",,"cond-mat.stat-mech cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The recently fabricated two-dimensional magnetic materials Cu9X2(cpa)6.xH2O
(cpa=2-carboxypentonic acid; X=F,Cl,Br) have copper sites which form a
triangular kagome lattice (TKL), formed by introducing small triangles
(``a-trimers'') inside of each kagome triangle (``b-trimer''). We show that in
the limit where spins residing on b-trimers have Ising character, quantum
fluctuations of XXZ spins residing on the a-trimers can be exactly accounted
for in the absence of applied field. This is accomplished through a mapping to
the kagome Ising model, for which exact analytic solutions exist. We derive the
complete finite temperature phase diagram for this XXZ-Ising model, including
the residual zero temperature entropies of the seven ground state phases.
Whereas the disordered (spin liquid) ground state of the pure Ising TKL model
has macroscopic residual entropy ln72=4.2767... per unit cell, the introduction
of transverse(quantum) couplings between neighboring $a$-spins reduces this
entropy to 2.5258... per unit cell. In the presence of applied magnetic field,
we map the TKL XXZ-Ising model to the kagome Ising model with three-spin
interactions, and derive the ground state phase diagram. A small (or even
infinitesimal) field leads to a new phase that corresponds to a
non-intersecting loop gas on the kagome lattice, with entropy 1.4053... per
unit cell and a mean magnetization for the b-spins of 0.12(1) per site. In
addition, we find that for moderate applied field, there is a critical spin
liquid phase which maps to close-packed dimers on the honeycomb lattice, which
survives even when the a-spins are in the Heisenberg limit.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:46:29 GMT""},{""version"":""v2"",""created"":""Fri, 16 May 2008 21:17:55 GMT""}]","2008-07-24"
"0802.3024","Cencini Massimo Dr.","M. Cencini, C.J. Tessone, A. Torcini","Chaotic synchronizations of spatially extended systems as
  non-equilibrium phase transitions","12 pages, 5 figures Comments are welcome","Chaos 18, 037125 (2008)","10.1063/1.2945903",,"nlin.CD","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Two replicas of spatially extended chaotic systems synchronize to a common
spatio-temporal chaotic state when coupled above a critical strength. As a
prototype of each single spatio-temporal chaotic system a lattice of maps
interacting via power-law coupling is considered. The synchronization
transition is studied as a non-equilibrium phase transition, and its critical
properties are analyzed at varying the spatial interaction range as well as the
nonlinearity of the dynamical units composing each system. In particular,
continuous and discontinuous local maps are considered. In both cases the
transitions are of the second order with critical indexes varying with the
exponent characterizing the interaction range. For discontinuous maps it is
numerically shown that the transition belongs to the {\it anomalous directed
percolation} (ADP) family of universality classes, previously identified for
L{\'e}vy-flight spreading of epidemic processes. For continuous maps, the
critical exponents are different from those characterizing ADP, but apart from
the nearest-neighbor case, the identification of the corresponding universality
classes remains an open problem. Finally, to test the influence of
deterministic correlations for the studied synchronization transitions, the
chaotic dynamical evolutions are substituted by suitable stochastic models. In
this framework and for the discontinuous case, it is possible to derive an
effective Langevin description that corresponds to that proposed for ADP.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 11:43:11 GMT""}]","2008-09-23"
"0802.3025","Saifullah","Sergei Borisenok, Saifullah","Linearized Feedforward Control of Two-Level Quantum System by Modulated
  External Field","10 pages, 6 figures",,,,"physics.optics","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We propose a model of feedforward (open-loop) optical control of two-level
atom in the linearized form. This model allows to express the general form of
solution for the atomic level populations via the arbitrary shapes of the
control signal. Then we make numerical investigations of different shapes for
the optical control signal.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 12:09:29 GMT""}]","2008-02-22"
"0802.3026","Leticia Mart\'in-Hern\'andez","N. L. Martin-Hernandez (1), C. Esteban (1), A. Mesa-Delgado (1), A.
  Bik (2), E. Puga (3) ((1) IAC, Spain (2) ESO, Germany (3) Instituut voor
  Sterrenkunde, Leuven, Belgium)","M1-78: a nitrogen-rich Galactic compact HII region beyond the Perseus
  arm","14 pages, 8 figures. Accepted for publication in A&A",,"10.1051/0004-6361:20079039",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  There is considerable controversy surrounding the nature of M1-78, a compact
nebula located beyond the Perseus arm. It was first classified as a planetary
nebula and is nowadays generally considered to be a compact HII region. To
investigate the nature M1-78 further, we present a detailed spectroscopic study
of M1-78 in the optical and near-infrared. M1-78 is a high-density nebula with
substantial physical differences between its two main morphological zones: a
bright arc to the SW and a blob of emission in the NE. Specifically, the blob
in the NE has a higher electron temperature and visual extinction than the SW
arc. The most important result, however, is the confirmation of a nitrogen
enrichment in M1-78. This enrichment is stronger at the location of the NE blob
and is correlated with a defficiency in the O abundance and a (dubious) He
enrichment. Such an abundance pattern is typical of ejecta nebulae around
evolved massive stars such as Wolf-Rayet and Luminous Blue Variable stars. The
spatial variations in the physical conditions and chemical abundances and the
presence of more than one possible ionizing source indicates, however, that
M1-78 is better described as a combination of a compact HII region + ejecta.
Finally, we detect H2 emission that extends over a large (~30 arcsec) area
around the ionized nebula. Analysis of the near-infrared H2 lines indicates
that the excitation mechanism is UV fluorescence.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:11:25 GMT""}]","2009-11-13"
"0802.3027","Jan Slawianowski","J. J. S{\l}awianowski, V. Kovalchuk, A. S{\l}awianowska, B.
  Go{\l}ubowska, A. Martens, E. E. Ro\.zko, Z. J. Zawistowski","Affine symmetry in mechanics of collective and internal modes. Part I.
  Classical models",,"Reports on Mathematical Physics, vol. 54, no. 3, 2004, pp.
  373--427.","10.1016/S0034-4877(04)80026-0",,"math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Discussed is a model of collective and internal degrees of freedom with
kinematics based on affine group and its subgroups. The main novelty in
comparison with the previous attempts of this kind is that it is not only
kinematics but also dynamics that is affinely-invariant. The relationship with
the dynamics of integrable one-dimensional lattices is discussed. It is shown
that affinely-invariant geodetic models may encode the dynamics of something
like elastic vibrations.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 12:22:44 GMT""}]","2015-05-13"
"0802.3028","Jan Slawianowski","J. J. S{\l}awianowski, V. Kovalchuk, A. S{\l}awianowska, B.
  Go{\l}ubowska, A. Martens, E. E. Ro\.zko, Z. J. Zawistowski","Affine symmetry in mechanics of collective and internal modes. Part II.
  Quantum models",,"Reports on Mathematical Physics, vol. 55, no. 1, 2005, pp. 1--45.","10.1016/S0034-4877(05)80002-3",,"math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Discussed is the quantized version of the classical description of collective
and internal affine modes as developed in Part I. We perform the Schr\""odinger
quantization and reduce effectively the quantized problem from $n^{2}$ to $n$
degrees of freedom. Some possible applications in nuclear physics and other
quantum many-body problems are suggested. Discussed is also the possibility of
half-integer angular momentum in composed systems of spin-less particles.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 12:27:19 GMT""}]","2015-05-13"
"0802.3029","David Adams","David H. Adams","The rooting issue for a lattice fermion formulation similar to staggered
  fermions but without taste mixing","22 revtex pages, to appear in PRD. v4: correction in the relation of
  the 2-flavor theory to twisted mass fermions","Phys.Rev.D77:105024,2008","10.1103/PhysRevD.77.105024",,"hep-lat","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  To investigate the viability of the 4th root trick for the staggered fermion
determinant in a simpler setting, we consider a two taste (flavor) lattice
fermion formulation with no taste mixing but with exact taste-nonsinglet chiral
symmetries analogous to the taste-nonsinglet $U(1)_A$ symmetry of staggered
fermions. M. Creutz's objections to the rooting trick apply just as much in
this setting. To counter them we show that the formulation has robust would-be
zero-modes in topologically nontrivial gauge backgrounds, and that these
manifest themselves in a viable way in the rooted fermion determinant and also
in the disconnected piece of the pseudoscalar meson propagator as required to
solve the U(1) problem. Also, our rooted theory is heuristically seen to be in
the right universality class for QCD if the same is true for an unrooted mixed
fermion action theory.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 12:45:33 GMT""},{""version"":""v2"",""created"":""Fri, 22 Feb 2008 06:00:51 GMT""},{""version"":""v3"",""created"":""Wed, 16 Apr 2008 16:26:00 GMT""},{""version"":""v4"",""created"":""Thu, 22 May 2008 12:52:10 GMT""}]","2008-11-26"
"0802.3030","Takeshi Sakai","Takeshi Sakai, Nami Sakai, Kazuhisa Kamegai, Tomoya Hirota, Nobuyuki
  Yamaguchi, Shoichi Shiba, Satoshi Yamamoto","A Molecular Line Observation toward Massive Clumps Associated with
  Infrared Dark Clouds","Accepted to ApJ","Astrophys.J.678:1049-1069,2008","10.1086/587050",,"astro-ph","http://creativecommons.org/licenses/by/3.0/","  We have surveyed the N2H+ J=1-0, HC3N J=5-4, CCS J_N=4_3-3_2, NH3 (J, K) =
(1, 1), (2, 2), (3, 3), and CH3OH J=7-6 lines toward the 55 massive clumps
associated with infrared dark clouds by using the Nobeyama Radio Observatory 45
m telescope and the Atacama Submillimeter Telescope Experiment 10 m telescope.
The N2H+, HC3N, and NH3 lines are detected toward most of the objects. On the
other hand, the CCS emission is detected toward none of the objects. The
[CCS]/[N2H+] ratios are found to be mostly lower than unity even in the Spitzer
24 micron dark objects. This suggests that most of the massive clumps are
chemically more evolved than the low-mass starless cores. The CH3OH emission is
detected toward 18 out of 55 objects. All the CH3OH-detected objects are
associated with the Spitzer 24 micron sources, suggesting that star formation
has already started in all the CH3OH-detected objects. The velocity widths of
the CH3OH J_K=7_0-6_0 A+ and 7_{-1}-6_{-1} E lines are broader than those of
N2H+ J=1-0. The CH3OH J_K=7_0-6_0 A+ and 7_{-1}-6_{-1} E lines tend to have
broader linewidth in the MSX dark objects than in the others, the former being
younger or less luminous than the latter. The origin of the broad emission is
discussed in terms of the interaction between an outflow and an ambient cloud.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:27:16 GMT""}]","2009-06-23"
"0802.3031","Nicolas Libedinsky","Nicolas Libedinsky","Equivalences entre conjectures de Soergel","12 pages",,,,"math.RT math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Soergel's category B_k(V) over a field k is defined from a Coxeter system
(W,S) and a k-linear representation V of W. It's a categorification of the
Hecke algebra of (W,S). In this article we prove that for some representations
V and V' of W, Soergel's conjecture over B_k(V') is equivalent to that over
B_k(V). In particular, when k=IR we can choose V' to be the geometric
representation.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 12:49:48 GMT""}]","2008-02-22"
"0802.3032","German Sharov","G. S. Sharov","Unstable Rotational States of Closed String with Massive Points","17 pages, 6 figures","Phys.Rev.D79:114025,2009","10.1103/PhysRevD.79.114025",,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  For the closed string carrying 2 or 3 point-like masses the stability problem
for central and linear rotational states is considered. This problem is
important for applications of these model to describing baryons, glueballs or
other exotic hadrons. The linear rotational state correspond to an uniform
rotation of the system with rectilinear string segments, connecting massive
points. The state is named ``central'' one, if there is a massive point at the
rotational center. It is shown that the linear rotational states with 2 massive
points are stable with respect to small disturbances. But the central
rotational states with 3 masses are not stable, if the central mass it less
than energy of the string with other massive points. This effect may change
properties of excited hadron states, in particular, increase their width.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 12:51:42 GMT""}]","2009-07-09"
"0802.3033","Jeroen Bouwman","J. Bouwman, Th. Henning, L.A. Hillenbrand, M.R. Meyer, I. Pascucci, J.
  Carpenter, D. Hines, J.S. Kim, M.D. Silverstone, D. Hollenbach, S. Wolf","The formation and evolution of planetary systems: Grain growth and
  chemical processing of dust in T Tauri systems","53 pages, 14 figures, 3 tables, ApJ accepted","Astrophys.J.683:479-498,2008","10.1086/587793",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper is one in a series presenting results obtained within the
Formation and Evolution of Planetary Systems (FEPS) Legacy Science Program on
the Spitzer Space Telescope. Here we present a study of dust processing and
growth in seven protoplanetary disks. Our spectra indicate that the
circumstellar silicate dust grains have grown to sizes at least 10 times larger
than observed in the interstellar medium, and show evidence for a
non-negligible (~5 % in mass fractions) contribution from crystalline species.
These results are similar to those of other studies of protoplanetary disks. In
addition, we find a correlation between the strength of the amorphous silicate
feature and the shape of the spectral energy distribution. This latter result
is consistent with the growth and subsequent gravitational settling of dust
grains towards the disk mid-plane. Further, we find a change in the relative
abundance of the different crystalline species: more enstatite relative to
forsterite is observed in the inner warm dust population at ~1 AU, while
forsterite dominates in the colder outer regions at ~5 to 15 AU. This change in
the relative abundances argues for a localized crystallization process rather
than a radial mixing scenario where crystalline silicates are being transported
outwards from a single formation region in the hot inner parts of the disk.
Last, we report the detection of emission from polycyclic aromatic hydrocarbon
molecules in five out of seven sources. We find a tentative PAH band at 8.2
micron, previously undetected in the spectra of disks around low-mass
pre-main-sequence stars.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 12:51:57 GMT""}]","2014-11-18"
"0802.3034","Naresh Dadhich","Naresh Dadhich","Characterization of the Lovelock gravity by Bianchi derivative","Agrees with the published version","Pramana 74:875-882,2010","10.1007/s12043-010-0080-1",,"gr-qc astro-ph hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We prove the theorem: The second order quasi-linear differential operator as
a second rank divergence free tensor in the equation of motion for gravitation
could always be derived from the trace of the Bianchi derivative of the fourth
rank tensor, which is a homogeneous polynomial in curvatures. The existence of
such a tensor for each term in the polynomial Lagrangian is a new
characterization of the Lovelock gravity.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 12:54:18 GMT""},{""version"":""v2"",""created"":""Fri, 2 May 2008 06:59:42 GMT""},{""version"":""v3"",""created"":""Wed, 24 Sep 2008 10:16:42 GMT""},{""version"":""v4"",""created"":""Sun, 5 Oct 2008 12:09:23 GMT""},{""version"":""v5"",""created"":""Fri, 9 Apr 2010 06:45:48 GMT""},{""version"":""v6"",""created"":""Thu, 5 Aug 2010 06:29:05 GMT""}]","2011-04-07"
"0802.3036","Daniel Sevcovic","Harald Garcke, Yoshihito Kohsaka, and Daniel Sevcovic","Nonlinear stability of stationary solutions for curvature flow with
  triple junction","submitted",,,,"math.DS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we analyze the motion of a network of three planar curves with
a speed proportional to the curvature of the arcs, having perpendicular
intersections with the outer boundary and a common intersection at a triple
junction. As a main result we show that a linear stability criterion due to
Ikota and Yanagida is also sufficient for nonlinear stability. We also prove
local and global existence of classical smooth solutions as well as various
energy estimates. Finally, we prove exponential stabilization of an evolving
network starting from the vicinity of a linearly stable stationary network.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:01:44 GMT""}]","2008-02-22"
"0802.3037","EDA Publishing Association","Hsiharng Yang, Chung-Yao Yang, Mau-Shiun Yeh","Fabrication of Miniaturized Variable-focus Lens Using Liquid Filling
  Technique","Submitted on behalf of EDA Publishing Association
  (http://irevues.inist.fr/EDA-Publishing)","Dans Symposium on Design, Test, Integration and Packaging of
  MEMS/MOEMS - DTIP 2007, Stresa, lago Maggiore : Italie (2007)",,,"cs.OH",,"  This paper describes a simple method for fabricating a variable-focus lens by
using PDMS (polydimethylsiloxane) and filling with liquid for the
variable-focus lens. The lens diameter of 2-mm was designed in this experiment
and expected to reach the focal length in the range of 3 ~ 12 mm. The
theoretical value between the liquid volume and the lens contact angle at
different focal lengths were simulated and measured. The pumped-in volumes
ranged from 200 to 1400 $\mu$l, the contact angles ranged from 14.25 degrees to
49.02 degrees. Changing the deformation of PDMS film using different
micro-fluidic volume produces the variable focal length from 4 10 mm in this
experiment. The proposed method successfully fabricated a variable-focus lens.
Bonding PDMS only once using no expensive instrument such as oxygen plasma was
accomplished. The final objective is to insert the variable focus lens into
portable optical imagery products.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:09:29 GMT""}]","2008-02-22"
"0802.3038","EDA Publishing Association","Fei Duan, Jiwei Jiao, Yucai Wang, Ying Zhang, Binwei Mi, Jinpeng Li,
  Jian Zhu, Yuelin Wang","A Novel X-Axis Tuning Fork Gyroscope with ""8 Vertical Springs-Proofmass""
  Structure on (111)-Silicon","Submitted on behalf of EDA Publishing Association
  (http://irevues.inist.fr/EDA-Publishing)","Dans Symposium on Design, Test, Integration and Packaging of
  MEMS/MOEMS - DTIP 2007, Stresa, lago Maggiore : Italie (2007)",,,"cs.OH",,"  A novel x-axis tuning fork MEMS gyroscope with ""8 vertical springs-proofmass""
structure for Coriolis effect detection is presented. Compared with the common
single-plane springs, the 8 vertical springs, symmetrically located at the top
and bottom sides, more stably suspend the large thick proofmass featuring large
capacitance variation and low mechanical noise. A bulk-micromachining
technology is applied to obtain the large proofmass and twins-like dual beams.
During the fabrication process, the dimensions of the 8 vertical springs are
precisely confined by thermal oxide protected limit trenches (LTs) sidewalls
and the extreme slowly etched (111)-planes; therefore a small mismatch of less
than 30 Hz is achieved before tuning. Initial test shows a sensitivity of
0.15mV/(deg/s) and rate resolution around 0.1deg/s under atmosphere pressure.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:10:45 GMT""}]","2008-02-22"
"0802.3039","Daniel Sevcovic","Beata Stehlikova and Daniel Sevcovic","Approximate formulae for pricing zero-coupon bonds and their asymptotic
  analysis","to appear in: International Journal of Numerical Analysis and
  Modeling",,,,"q-fin.PR math.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We analyze analytic approximation formulae for pricing zero-coupon bonds in
the case when the short-term interest rate is driven by a one-factor
mean-reverting process with a volatility nonlinearly depending on the interest
rate itself. We derive the order of accuracy of the analytical approximation
due to Choi and Wirjanto. We furthermore give an explicit formula for a higher
order approximation and we test both approximations numerically for a class of
one-factor interest rate models.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:11:33 GMT""},{""version"":""v2"",""created"":""Thu, 31 Jul 2008 16:06:29 GMT""}]","2008-12-02"
"0802.3040","EDA Publishing Association","D. Grogg, Nicoleta Diana Badila-Ciressan, Adrian Mihai Ionescu","Fabrication of MEMS Resonators in Thin SOI","Submitted on behalf of EDA Publishing Association
  (http://irevues.inist.fr/EDA-Publishing)","Dans Symposium on Design, Test, Integration and Packaging of
  MEMS/MOEMS - DTIP 2007, Stresa, lago Maggiore : Italie (2007)",,,"cs.OH",,"  A simple and fast process for micro-electromechanical (MEM) resonators with
deep sub-micron transduction gaps in thin SOI is presented in this paper. Thin
SOI wafers are important for advanced CMOS technology and thus are evaluated as
resonator substrates for future co-integration with CMOS circuitry on a single
chip. As the transduction capacitance scales with the resonator thickness, it
is important to fabricate deep sub-micron trenches in order to achieve a good
capacitive coupling. Through the combination of conventional UV-lithography and
focused ion beam (FIB) milling the process needs only two lithography steps,
enabling therefore a way for fast prototyping of MEM-resonators. Different FIB
parameters and etching parameters are compared in this paper and their effect
on the process are reported.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:12:11 GMT""}]","2008-02-22"
"0802.3041","EDA Publishing Association","Veronika Tim\'ar-Horv\'ath, L\'aszl\'o Juh\'asz, Andr\'as
  Vass-V\'arnai, Gergely Perlaky","Usage of Porous Al2O3 Layers for RH Sensing","Submitted on behalf of EDA Publishing Association
  (http://irevues.inist.fr/EDA-Publishing)","Dans Symposium on Design, Test, Integration and Packaging of
  MEMS/MOEMS - DTIP 2007, Stresa, lago Maggiore : Italie (2007)",,,"cs.OH",,"  At the Department of Electron Devices a cheap, more or less CMOS process
compatible capacitive type RH sensor has been developed. Capacitive sensors are
based on dielectric property changes of thin films upon water vapour uptake
which depends on the surrounding media's relative humidity content. Because of
the immense surface-to-volume ratio and the abundant void fraction, very high
sensitivities can be obtained with porous ceramics. One of the ceramics to be
used is porous Al2O3, obtained by electrochemical oxidation of aluminium under
anodic bias. The average pore sizes are between 6...9 nm. In our paper we
intend to demonstrate images representing the influence of the technological
parameters on the porous structure and the device sensitivity.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:12:21 GMT""}]","2008-02-22"
"0802.3042","EDA Publishing Association","M. Worgull, K.K. Kabanemi, J.-P. Marcotte, J.-F. H\'etu, M. Heckele","Modeling of large area hot embossing","Submitted on behalf of EDA Publishing Association
  (http://irevues.inist.fr/EDA-Publishing)","Dans Symposium on Design, Test, Integration and Packaging of
  MEMS/MOEMS - DTIP 2007, Stresa, lago Maggiore : Italie (2007)",,,"cs.OH",,"  Today, hot embossing and injection molding belong to the established plastic
molding processes in microengineering. Based on experimental findings, a
variety of microstructures have been replicated so far using the processes.
However, with increasing requirements regarding the embossing surface and the
simultaneous decrease of the structure size down into the nanorange, increasing
know-how is needed to adapt hot embossing to industrial standards. To reach
this objective, a German-Canadian cooperation project has been launched to
study hot embossing theoretically by a process simulation and experimentally.
The present publication shall report about the first results of the simulation
- the modeling and simulation of large area replication based on an eight inch
microstructured mold.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:12:51 GMT""}]","2008-02-22"
"0802.3043","EDA Publishing Association","Jyh-Cheng Yu, Huang-Yao Lin","Liquid Density Sensing Using Resonant Flexural Plate Wave Device with
  Sol-Gel PZT Thin Films","Submitted on behalf of EDA Publishing Association
  (http://irevues.inist.fr/EDA-Publishing)","Dans Symposium on Design, Test, Integration and Packaging of
  MEMS/MOEMS - DTIP 2007, Stresa, lago Maggiore : Italie (2007)",,,"cs.OH",,"  This paper presents the design, fabrication and preliminary experimental
results of a flexure plate wave (FPW) resonator using sol-gel derived lead
zirconate titanates (PZT) thin films. The resonator adopts a two-port structure
with reflecting grates on the composite membrane of PZT and SiNx. The design of
the reflecting grate is derived from a SAW resonator model using COM theory to
produce a sharp resonant peak. The comparison between the mass and the
viscosity effects from the theoretical expression illustrates the applications
and the constraints of the proposed device in liquid sensing. Multiple coatings
of sol-gel derived PZT films are adopted because of the cost advantage and the
high electromechanical coupling effect over other piezoelectric films. The
fabrication issues of the proposed material structure are addressed.
Theoretical estimations of the mass and the viscosity effects are compared with
the experimental results. The resonant frequency has a good linear correlation
with the density of low viscosity liquids, which demonstrate the feasibility of
the proposed device.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:13:48 GMT""}]","2008-02-22"
"0802.3044","EDA Publishing Association","M. Marzencki (TIMA), Y. Ammar (TIMA), S. Basrour (TIMA)","Design, Fabrication and Characterization of a Piezoelectric
  Microgenerator Including a Power Management Circuit","Submitted on behalf of EDA Publishing Association
  (http://irevues.inist.fr/EDA-Publishing)","Dans Symposium on Design, Test, Integration and Packaging of
  MEMS/MOEMS - DTIP 2007, Stresa, lago Maggiore : Italie (2007)",,,"cs.OH",,"  We report in this paper the design, fabrication and experimental
characterization of a piezoelectric MEMS microgenerator. This device scavenges
the energy of ambient mechanical vibrations characterized by frequencies in the
range of 1 kHz. This component is made with Aluminum Nitride thin film
deposited with a CMOS compatible process. Moreover we analyze two possible
solutions for the signal rectification: a discrete doubler-rectifier and a full
custom power management circuit. The ASIC developed for this application takes
advantage of diodes with very low threshold voltage and therefore allows the
conversion of extremely low input voltages corresponding to very weak input
accelerations. The volume of the proposed generator is inferior to 1mm3 and the
generated powers are in the range of 1$\mu$W. This system is intended to supply
power to autonomous wireless sensor nodes.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:15:54 GMT""}]","2008-02-22"
"0802.3045","Bohdan Lev I","Bohdan Lev","Cellular structure in system of interacting particles","5 pages",,,,"cond-mat.stat-mech cond-mat.soft","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The general description of formation the cellular structure in the system of
interacting particles is proposed. Interactions between particles are
presumably well-understood and the phase transition in which can be studied in
the scale of particle resolution. We presented analytical results of possible
cellular structures for suspension of colloidal particles, in system particles
immersed in liquid crystal and gravitational system. We have shown that
cellular structure formation can occur in system of interacting particles for
realistic values of temperature and particles concentration.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:16:26 GMT""}]","2008-02-22"
"0802.3046","EDA Publishing Association","C. Jean-Mistral (LETI), S. Basrour (TIMA), J.J. Chaillout (LETI), A.
  Bonvilain (TIMA)","A complete study of electroactive polymers for energy scavenging:
  modelling and experiments","Submitted on behalf of EDA Publishing Association
  (http://irevues.inist.fr/EDA-Publishing)","Dans Symposium on Design, Test, Integration and Packaging of
  MEMS/MOEMS - DTIP 2007, Stresa, lago Maggiore : Italie (2007)",,,"cs.OH",,"  Recent progresses in ultra low power microelectronics propelled the
development of several microsensors and particularly the self powered
microsystems (SPMS). One of their limitations is their size and their autonomy
due to short lifetime of the batteries available on the market. To ensure their
ecological energetic autonomy, a promising alternative is to scavenge the
ambient energy such as the mechanical one. Nowadays, few microgenerators
operate at low frequency. They are often rigid structures that can perturb the
application or the environment; none of them are perfectly flexible. Thus, our
objective is to create a flexible, non-intrusive scavenger using electroactive
polymers. The goal of this work is to design a generator which can provide
typically 100 ?W to supply a low consumption system. We report in this paper an
analytical model which predicts the energy produced by a simple electroactive
membrane, and some promising experimental results.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:16:52 GMT""}]","2008-02-22"
"0802.3047","EDA Publishing Association","C. Saha, T. O'Donnell, J. Godsell, L. Carlioz, N. Wang, P. Mccloskey,
  S. Beeby, J. Tudor, Russel Torah","Step-up converter for electromagnetic vibrational energy scavenger","Submitted on behalf of EDA Publishing Association
  (http://irevues.inist.fr/EDA-Publishing)","Dans Symposium on Design, Test, Integration and Packaging of
  MEMS/MOEMS - DTIP 2007, Stresa, lago Maggiore : Italie (2007)",,,"cs.OH",,"  This paper introduces a voltage multiplier (VM) circuit which can step up a
minimum voltage of 150 mV (peak). The operation and characteristics of this
converter circuit are described. The voltage multiplier circuit is also tested
with micro and macro scale electromagnetic vibrational generators and the
effect of the VM on the optimum load conditions of the electromagnetic
generator is presented. The measured results show that 85% efficiency can be
achieved from this VM circuit at a power level of 18 ?W.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:16:59 GMT""}]","2008-02-22"
"0802.3048","EDA Publishing Association","G. Qiufen, G. Yuansheng, S. Feng, L. Fuqiang","Gas Damping Coefficient Research for MEMS Comb Linear Vibration
  Gyroscope","Submitted on behalf of EDA Publishing Association
  (http://irevues.inist.fr/EDA-Publishing)","Dans Symposium on Design, Test, Integration and Packaging of
  MEMS/MOEMS - DTIP 2007, Stresa, lago Maggiore : Italie (2007)",,,"cs.OH",,"  Silicon-MEMS gyroscope is an important part of MEMS (Micro Electrical
Mechanical System). There are some disturb ignored in traditional gyroscope
that must be evaluated newly because of its smaller size (reach the level of
micron). In these disturb, the air pressure largely influences the performance
of MEMS gyroscope. Different air pressure causes different gas damping
coefficient for the MEMS comb linear vibration gyroscope and different gas
damping coefficient influences the quality factor of the gyroscope directive.
The quality factor influences the dynamic working bandwidth of the MEMS comb
linear vibration gyroscope, so it is influences the output characteristic of
the MEMS comb linear vibration gyroscope. The paper shows the relationship
between the air pressure and the output amplified and phase of the detecting
axis through analyzing the air pressure influence on the MEMS comb linear
vibration gyroscope. It discusses the influence on the frequency distribute and
quality factor of the MEMS comb linear vibration gyroscope for different air
pressure.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 13:17:28 GMT""}]","2008-02-22"
