"0801.1854","Andrew Tolley","Andrew J. Tolley, Mark Wyman","Stochastic Inflation Revisited: Non-Slow Roll Statistics and DBI
  Inflation","38 pages, 2 figures. v3: minor revisions; version accepted into JCAP","JCAP0804:028,2008","10.1088/1475-7516/2008/04/028","PI-COSMO-58","hep-th astro-ph gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Stochastic inflation describes the global structure of the inflationary
universe by modeling the super-Hubble dynamics as a system of matter fields
coupled to gravity where the sub-Hubble field fluctuations induce a stochastic
force into the equations of motion. The super-Hubble dynamics are ultralocal,
allowing us to neglect spatial derivatives and treat each Hubble patch as a
separate universe. This provides a natural framework in which to discuss
probabilities on the space of solutions and initial conditions. In this article
we derive an evolution equation for this probability for an arbitrary class of
matter systems, including DBI and k-inflationary models, and discover
equilibrium solutions that satisfy detailed balance. Our results are more
general than those derived assuming slow roll or a quasi-de Sitter geometry,
and so are directly applicable to models that do not satisfy the usual slow
roll conditions. We discuss in general terms the conditions for eternal
inflation to set in, and we give explicit numerical solutions of highly
stochastic, quasi-stationary trajectories in the relativistic DBI regime.
Finally, we show that the probability for stochastic/thermal tunneling can be
significantly enhanced relative to the Hawking-Moss instanton result due to
relativistic DBI effects.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 20:16:52 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jan 2008 00:18:11 GMT""},{""version"":""v3"",""created"":""Thu, 19 Jun 2008 14:52:43 GMT""}]","2008-11-26"
"0801.2195","Chunbin Yang","L.L. Zhu, H. Zheng and C.B. Yang","Scaling Behavior of Transverse Kinetic Energy Distributions in Au+Au
  Collisions at $\sqrt{s_{\rm NN}}=200$ GeV","5 pages, 5 eps figures included, to be appeared in Nucl. Phys. A","Nucl.Phys.A802:122-130,2008","10.1016/j.nuclphysa.2008.01.006",,"nucl-th",,"  With the experimental data from STAR on the centrality dependence of
transverse momentum $p_T$ spectra of pions and protons in Au+Au collisions at
$\sqrt{s_{NN}}=200 {\rm GeV}$, we investigate the scaling properties of
transverse energy $E_T$ distributions at different centralities. In the
framework of cluster formation and decay mechanism for particle production, the
universal transverse energy distributions for pion and proton can be described
separately but not simultaneously.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 01:50:55 GMT""}]","2008-11-26"
"0801.2196","Rodolfo Baggio","Rodolfo Baggio","Tourism networks and computer networks","10 pages, 3 figures, 2 tables",,,,"physics.soc-ph",,"  The body of knowledge accumulated in recent years on the structure and the
dynamics of complex networks has offered useful insights on the behaviour of
many natural and artificial complex systems. The analysis of some of these,
namely those formed by companies and institutions, however, has proved
problematical mainly for the difficulties in collecting a reasonable amount of
data. This contribution argues that the World Wide Web can provide an efficient
and effective way to gather significant samples of networked socio-economic
systems to be used for network analyses and simulations. The case discussed
refers to a tourism destination, the fundamental subsystem of an industry which
can be considered one of the most important in today's World economy.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 02:03:33 GMT""}]","2008-01-16"
"0801.2197","Gerhard Kramm","Gerhard Kramm and Fritz Herbert","Heuristic Derivation of Blackbody Radiation Laws using Principles of
  Dimensional Analysis",,,,,"math-ph math.MP",,"  A generalized form of Wien's displacement law and the blackbody radiation
laws of (a) Rayleigh and Jeans, (b) Rayleigh, (c) Wien and Paschen, (d) Thiesen
and (e) Planck are derived using principles of dimensional analysis. This kind
of scaling is expressed in a strictly mathematical manner employing dimensional
pi-invariants analysis sometimes called Buckingham's pi-theorem. It is shown
that in the case of the classical radiation law of Rayleigh and Jeans only one
pi number occurs that has to be considered as a non-dimensional universal
constant. This pi number may be determined theoretically or/and empirically. It
is also shown that dimensional pi-invariants analysis yields a generalized form
of Wien's displacement law. In this instance two pi numbers generally occur.
Consequently, a universal function is established that is indispensable to
avoid the so-called Rayleigh-Jeans catastrophe in the ultraviolet.
Unfortunately, such a universal function cannot be inferred from dimensional
arguments. It has to be derived theoretically or/and empirically, too. It is
shown that such a similarity function can be deduced on the basis of heuristic
principles, when criteria like the maximum condition regarding the generalized
form of Wien's displacement law, the requirement of the power law of Stefan and
Boltzmann, and Ehrenfest's arguments regarding the red and the violet
requirements are adopted.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 02:12:07 GMT""},{""version"":""v2"",""created"":""Sat, 22 Mar 2008 01:57:15 GMT""}]","2008-03-22"
"0801.2198","Osamu Fujino","Osamu Fujino","Theory of non-lc ideal sheaves -basic properties-","21 pages; v2: mistakes were corrected, v3: the proof of the main
  theorem was revised, v4: minor modifications, v5: minor revision following
  referee's comments","Kyoto J. Math. 50, no. 2 (2010), 225-245","10.1215/0023608X-2009-011",,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We introduce the notion of non-lc ideal sheaves. It is an analogue of the
notion of multiplier ideal sheaves. We establish the restriction theorem, which
seems to be the most important property of non-lc ideal sheaves.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 02:40:05 GMT""},{""version"":""v2"",""created"":""Sun, 11 May 2008 01:25:58 GMT""},{""version"":""v3"",""created"":""Wed, 11 Mar 2009 05:37:00 GMT""},{""version"":""v4"",""created"":""Fri, 17 Jul 2009 10:52:33 GMT""},{""version"":""v5"",""created"":""Sun, 25 Oct 2009 12:51:05 GMT""}]","2015-01-14"
"0801.2199","Yue-Liang Wu","Jian-Wei Cui and Yue-Liang Wu (KITPC/Itp-Cas)","One-Loop Renormalization of Non-Abelian Gauge Theory and \beta Function
  Based on Loop Regularization Method","32 pages, 7 figures, references added","Int.J.Mod.Phys.A23:2861-2913,2008","10.1142/S0217751X08040305",,"hep-ph hep-th",,"  All one-loop renormalization constants for Non-Abelian gauge theory are
computed in details by using the symmetry-preserving Loop Regularization method
proposed in\cite{LR1,LR2}. The resulting renormalization constants are
manifestly shown to satisfy Ward-Takahaski-Slavnov-Taylor identities, and lead
to the well-known one loop $\beta$ function for Non-Abelian gauge theory of
QCD\cite{GWP}. The loop regularization method is realized in the dimension of
original field theories, it maintains not only symmetries but also divergent
behaviors of original field theories with the introduction of two energy
scales. Such two scales play the roles of characterizing and sliding energy
scales as well as ultraviolet and infrared cutoff energy scales. An explicit
Check of those identities provides a clear demonstration how the
symmetry-preserving Loop Regularization method can consistently be applied to
non-Abelian gauge theories.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 03:00:08 GMT""},{""version"":""v2"",""created"":""Thu, 24 Jan 2008 02:16:34 GMT""}]","2008-11-26"
"0801.2200","Woonyoung So","W. Y. So, T. Udagawa, S. W. Hong, and B. T. Kim","Extended Optical Model Analyses of Elastic Scattering and Fusion Cross
  Section Data for the $^{12}$C+$^{208}$Pb System at Near-Coulomb-Barrier
  Energies by using a Folding Potential","26 pages, 7 figures, submitted to Physical Review C","Phys.Rev.C77:024609,2008","10.1103/PhysRevC.77.024609",,"nucl-th",,"  Simultaneous $\chi^{2}$ analyses are performed for elastic scattering and
fusion cross section data for the $^{12}$C+$^{208}$Pb system at
near-Coulomb-barrier energies by using the extended optical model approach in
which the polarization potential is decomposed into direct reaction (DR) and
fusion parts. Use is made of the double folding potential as a bare potential.
It is found that the experimental elastic scattering and fusion data are well
reproduced without introducing any normalization factor for the double folding
potential and also that both DR and fusion parts of the polarization potential
determined from the $\chi^{2}$ analyses satisfy separately the dispersion
relation. Furthermore, it is shown that the imaginary parts of both DR and
fusion potentials at the strong absorption radius change very rapidly, which
results in a typical threshold anomaly in the total imaginary potential as
observed with tightly bound projectiles such as $\alpha$-particle and $^{16}$O.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 03:05:44 GMT""}]","2008-11-26"
"0801.2201","Ed Harcourt","Ed Harcourt","Policies of System Level Pipeline Modeling",,,,,"cs.AR cs.PL",,"  Pipelining is a well understood and often used implementation technique for
increasing the performance of a hardware system. We develop several SystemC/C++
modeling techniques that allow us to quickly model, simulate, and evaluate
pipelines. We employ a small domain specific language (DSL) based on resource
usage patterns that automates the drudgery of boilerplate code needed to
configure connectivity in simulation models. The DSL is embedded directly in
the host modeling language SystemC/C++. Additionally we develop several
techniques for parameterizing a pipeline's behavior based on policies of
function, communication, and timing (performance modeling).
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 15:44:28 GMT""}]","2008-01-16"
"0801.2202","Nour-Eddine Raouafi","N.-E. Raouafi, S.K. Solanki and T. Wiegelmann","Hanle Effect Diagnostics of the Coronal Magnetic Field - A Test Using
  Realistic Magnetic Field Configurations","6 pages, 5 figures, Solar Polarization Workshop 5",,,,"astro-ph",,"  Our understanding of coronal phenomena, such as coronal plasma
thermodynamics, faces a major handicap caused by missing coronal magnetic field
measurements. Several lines in the UV wavelength range present suitable
sensitivity to determine the coronal magnetic field via the Hanle effect. The
latter is a largely unexplored diagnostic of coronal magnetic fields with a
very high potential. Here we study the magnitude of the Hanle-effect signal to
be expected outside the solar limb due to the Hanle effect in polarized
radiation from the H {\sc{i}} Ly$\alpha$ and $\beta$ lines, which are among the
brightest lines in the off-limb coronal FUV spectrum. For this purpose we use a
magnetic field structure obtained by extrapolating the magnetic field starting
from photospheric magnetograms. The diagnostic potential of these lines for
determining the coronal magnetic field, as well as their limitations are
studied. We show that these lines, in particular H {\sc{i}} Ly$\beta$, are
useful for such measurements.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 03:16:22 GMT""}]","2008-01-16"
"0801.2203","Akinobu Yamaguchi","A. Yamaguchi, K. Motoi, H. Miyajima, Y. Miyashita and Y. Sanada","Broadband ferromagnetic resonance of Ni81Fe19 wires using a rectifying
  effect","33pages, 8 figures. submitted",,"10.1103/PhysRevB.78.104401",,"cond-mat.mtrl-sci cond-mat.mes-hall",,"  The broadband ferromagnetic resonance measurement using the rectifying effect
of Ni81Fe19 wire has been investigated. One wire is deposited on the center
strip line of the coplanar waveguide (CPW) and the other one deposited between
two strip lines of CPW. The method is based on the detection of the
magnetoresistance oscillation due to the magnetization dynamics induced by the
radio frequency field. The magnetic field dependences of the resonance
frequency and the rectification spectrum are presented and analytically
interpreted on the standpoint of a uniform magnetization precession model.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 03:43:54 GMT""}]","2009-11-13"
"0801.2204","Ken-iti Izawa","K. Hamaguchi, K.-I. Izawa, H. Nakajima","Supersymmetric Inflation of Dynamical Origin","11 pages","Phys.Lett.B662:208-212,2008","10.1016/j.physletb.2008.03.001","UT-07-42","hep-ph",,"  Dynamical models of inflation are given with composite inflatons by means of
massive supersymmetric gauge theory. Nearly flat directions and stable massive
ones in the potential are identified and slow-roll during inflation is
examined. This kind of dynamical inflations may be ubiquitous in fundamental
unified theory with supersymmetry, which should contain gauge theories for
interactions of elementary particles.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 03:58:15 GMT""}]","2008-11-26"
"0801.2205","Junbo Li","Junbo Li, Yucai Su","Classification of Irreducible Weight Modules with a Finite-dimensional
  Weight Space over the Twisted Schr\""{o}dinger-Virasoro Lie algebra","6 pages",,,,"math.RA math.RT",,"  It is shown that the support of an irreducible weight module over the
Schr\""{o}dinger-Virasoro Lie algebra with an infinite-dimensional weight space,
coincides with the weight lattice and that all nontrivial weight spaces of such
a module are infinite-dimensional. As a side-product, it is obtained that every
simple weight module over the Schr\""{o}dinger-Virasoro Lie algebra with a
nontrivial finite-dimensional weight space, is a Harish-Chandra module.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 04:00:14 GMT""}]","2008-01-16"
"0801.2206","Lev I. Shekhtman","V. M. Aulchenko, O. V. Evdokov, L. I. Shekhtman, K. A. Ten, B. P.
  Tolochko, I. L. Zhogin, V. V. Zhulanov","Detector for imaging of explosions: present status and future prospects
  with higher energy X-rays","14 pages, 15 figures. Submitted to JINST","JINST3:P05005,2008","10.1088/1748-0221/3/05/P05005",,"physics.ins-det",,"  The detector for imaging of explosions (DIMEX) is in operation at the
synchrotron radiation (SR) beam-line at VEPP-3 electron ring at Budker INP
since 2002. DIMEX is based on one-coordinate gas ionization chamber filled with
Xe-CO2(3:1) mixture at 7atm, and active Frisch-grid made of Gas Electron
Multiplier (GEM). The detector has spatial resolution of ~0.2mm and dynamic
range of ~100 that allows to realize the precision of signal measurement at a
percent level. The frame rate can be tuned up to 8 MHz (125 ns per image) and
up to 32 images can be stored in one shot. At present DIMEX is used with the
X-ray beam from 2T wiggler that has ~20 keV average energy. Future possibility
to install similar detector at the SR beam-line at VEPP-4 electron ring is
discussed.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 05:52:41 GMT""}]","2008-11-26"
"0801.2207","Junbo Li","Junbo Li, Yucai Su","The derivation algebra and automorphism group of the twisted
  Schr\""{o}dinger-Virasoro algebra","16 pages",,,,"math.RA",,"  In this article, we determine the derivation algebra and the automorphism
group of the twisted Schr\""{o}dinger-Virasoro algebra.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 04:12:45 GMT""}]","2008-01-16"
"0801.2208","Luca Tessieri","J. C. Hern\'andez Herrej\'on, F. M. Izrailev, L. Tessieri","Anomalous properties of the Kronig-Penney model with compositional and
  structural disorder","11 pages, no figure",,"10.1016/j.physe.2008.05.001",,"cond-mat.dis-nn",,"  We study the localization properties of the eigenstates in the Kronig-Penney
model with weak compositional and structural disorder. The main result is an
expression for the localization length that is valid for any kind of self- and
inter-correlations of the two types of disorder. We show that the interplay
between compositional and structural disorder can result in anomalous
localization.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 04:13:35 GMT""}]","2009-11-13"
"0801.2209","Junbo Li","Junbo Li, Yucai Su","Representations of the Schr\""{o}dinger-Virasoro algebras","15 pages",,"10.1063/1.2924216",,"math.RA",,"  In this paper it is proved that an irreducible weight module with
finite-dimensional weight spaces over the Schr\""{o}dinger-Virasoro algebras is
a highest/lowest weight module or a uniformly bounded module. Furthermore,
indecomposable modules of the intermediate series over these algebras are
completely determined.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 04:18:21 GMT""}]","2009-11-13"
"0801.2210","Junbo Li","Junbo Li, Yucai Su","2-Cocycles of Deformative Schr\""{o}dinger-Virasoro Algebras","18 pages",,,,"math.RA",,"  In a series of papers by Henkel, Roger and Unterberger,
Schr\""{o}dinger-Virasoro algebras and their deformations were introduced and
investigated. In the present paper we determine the 2-cocycles of a class of
deformative Schr\""{o}dinger-Virasoro algebras.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 04:24:02 GMT""}]","2008-01-16"
"0801.2211","Junbo Li","Junbo Li, Linsheng Zhu","Leibniz Central Extension on the Twisted Schr\""{o}dinger-Virasoro
  Algebra","9 pages",,,,"math.RA",,"  In this paper we present all the Leibniz 2-cocycles of the twisted
Schr\""{o}dinger-Virasoro algebra, which determine its second Leibniz cohomology
group.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 04:32:06 GMT""}]","2008-01-16"
"0801.2212","Jia Wei","J. Wei, Y. Zhang, H. W. Ou, B. P. Xie, D. W. Shen, J. F. Zhao, L. X.
  Yang, M. Arita, K. Shimada, H. Namatame, M. Taniguchi, Y. Yoshida, H. Eisaki,
  and D. L. Feng","Superconducting coherence peak in the electronic excitations of a single
  layer cuprate superconductor $Bi_2 Sr_{1.6} La_{0.4} Cu O_{6+\delta}$","5 pages, 4 figures",,"10.1103/PhysRevLett.101.097005",,"cond-mat.supr-con cond-mat.str-el",,"  Angle resolved photoemission spectroscopy study is reported on a high quality
optimally doped Bi2Sr1.6La0.4CuO6+delta high Tc superconductor. In the
antinodal region with maximal d-wave gap, the symbolic superconducting
coherence peak, which has been widely observed in multi-CuO2-layer cuprate
superconductors, is unambiguously observed in a single layer system. The
associated peak-dip separation is just about 19 meV, which is much smaller than
its counterparts in multi-layered compounds, but correlates with the energy
scales of spin excitations in single layer cuprates.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 09:10:36 GMT""}]","2009-11-13"
"0801.2213","Matveev Alexei S.","V.E. Didenko, A.S. Matveev and M.A. Vasiliev","Unfolded Description of $AdS_4$ Kerr Black Hole","18 pages","Phys.Lett.B665:284-293,2008","10.1016/j.physletb.2008.05.067",,"gr-qc hep-th",,"  It is shown that $AdS_4$ Kerr black hole is a solution of simple unfolded
differential equations that form a deformation of the zero-curvature
description of empty $AdS_4$ space-time. Our construction uses the Killing
symmetries of the Kerr solution. All known and some new algebraic properties of
the Kerr-Schild solution result from the obtained black hole unfolded system in
the coordinate-independent way. Kerr Schild type solutions of free equations in
$AdS_4$ for massless fields of any spin, associated to the proposed black hole
unfolded system, are found.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 05:01:34 GMT""},{""version"":""v2"",""created"":""Wed, 16 Jan 2008 00:20:39 GMT""}]","2008-11-26"
"0801.2214","Debashish Chowdhury","Debashish Chowdhury, Aakash Basu, Ashok Garai, Philip Greulich,
  Katsuhiro Nishinari, Andreas Schadschneider and Tripti Tripathi","Intra-cellular traffic: bio-molecular motors on filamentary tracks","9 pages, 11 figures; Based on the invited talk delivered by the first
  author (DC) at the IUPAP International Conference STATPHYS23, Genoa (Italy),
  July, 2007","European Physical Journal B, vol. 64, p. 593 (2008).","10.1140/epjb/e2008-00073-5",,"physics.bio-ph cond-mat.stat-mech q-bio.SC",,"  Molecular motors are macromolecular complexes which use some form of input
energy to perform mechanical work. The filamentary tracks, on which these
motors move, are made of either proteins (e.g., microtubules) or nucleic acids
(DNA or RNA). Often, many such motors move simultaneously on the same track and
their collective properties have superficial similarities with vehicular
traffic on highways. The models we have developed provide ``unified''
description: in the low-density limit, a model captures the transport
properties of a single motor while, at higher densities the same model accounts
for the collective spatio-temporal organization of interacting motors. By
drawing analogy with vehicular traffic, we have introduced novel quantities for
characterizing the nature of the spatio-temporal organization of molecular
motors on their tracks. We show how the traffic-like intracellular collective
phenomena depend on the mechano-chemistry of the corresponding individual
motors.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 04:57:26 GMT""}]","2008-08-17"
"0801.2215","Ulrich Mohrhoff","U. Mohrhoff","The Utility of Time-Symmetric Quantum Counterfactuals: A Response to
  Kastner","17 pages",,,,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Kastner's (Philosophy of Science 70, 2003, pp. 145--163) recent objections to
the counterfactual usage of the time-symmetric Aharonov-Bergmann-Lebowitz rule
by the author, especially her claims that the resulting time-symmetric quantum
counterfactuals are vacuous or invalid, are examined and shown to be unfounded
or beside the point.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 05:10:00 GMT""},{""version"":""v2"",""created"":""Mon, 15 Dec 2008 01:11:24 GMT""}]","2008-12-15"
"0801.2216","Fuquan Fang","Fuquan Fang, S. Mendonca","Knots in Riemannian manifolds","9 pages",,,,"math.DG math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we study submanifold with nonpositive extrinsic curvature in a
positively curved manifold. Among other things we prove that, if $K\subset
(S^n, g)$ is a totally geodesic submanifold in a Riemannian sphere with
positive sectional curvature where $n\ge 5$, then $K$ is homeomorphic to
$S^{n-2}$ and the fundamental group of the knot complement $\pi_1(S^n-K)\cong
\Bbb Z$.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 05:45:47 GMT""},{""version"":""v2"",""created"":""Mon, 25 Aug 2008 06:52:10 GMT""}]","2008-08-25"
"0801.2217","Paul Michalski","P. J. Michalski and E. J. Mele","Carbon Nanotubes in Helically Modulated Potentials","12 pages, 10 figures. Accepted for publication in Physical Review B.
  Image quality reduced to comply with arxiv size limitations",,"10.1103/PhysRevB.77.085429",,"cond-mat.mes-hall",,"  We calculate effects of an applied helically symmetric potential on the low
energy electronic spectrum of a carbon nanotube in the continuum approximation.
The spectrum depends on the strength of this potential and on a dimensionless
geometrical parameter, P, which is the ratio of the circumference of the
nanotube to the pitch of the helix. We find that the minimum band gap of a
semiconducting nanotube is reduced by an arbitrarily weak helical potential,
and for a given field strength there is an optimal P which produces the biggest
change in the band gap. For metallic nanotubes the Fermi velocity is reduced by
this potential and for strong fields two small gaps appear at the Fermi surface
in addition to the gapless Dirac point. A simple model is developed to estimate
the magnitude of the field strength and its effect on DNA-CNT complexes in an
aqueous solution. We find that under typical experimental conditions the
predicted effects of a helical potential are likely to be small and we discuss
several methods for increasing the size of these effects.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 05:47:49 GMT""}]","2009-11-13"
"0801.2219","Atsushi Goto","Atsushi Goto, Kenjiro Hashi, Tadashi Shimizu, Shinobu Ohki","Dynamics of the electron-nuclear and heteronuclear polarization
  transfers in optically-oriented semi-insulating InP:Fe","7 pages, 4 figures, submitted to Physical Review B","Physical Review B 77, 115203 (2008).","10.1103/PhysRevB.77.115203",,"cond-mat.mtrl-sci",,"  Dynamics of the electron-nuclear and heteronuclear polarization-transfer
processes in the optically oriented semi-insulating iron-doped indium phosphide
were investigated through the characteristic time scales of the processes. (1)
We find in the optical nuclear orientation process that the buildup times for
31P and 115In nuclear polarizations are of the same order. From the analysis of
the cross-relaxation process between photo-excited electrons and nuclei, it is
concluded that electron-nuclear dipolar-couplings are responsible for the
polarization transfer in this case. This example shows that the nuclear-site
dependence of the buildup time can be utilized to identify hyperfine couplings
responsible for the process. (2) We find in the heteronuclear polarization
transfer (cross polarization) process between optically oriented 31P and 115In
that the cross-relaxation time is rather short; it is an order of magnitude
shorter than that expected for nuclear dipolar couplings when a magnetic field
is applied parallel to the crystalline [100] axis. From the cross polarization
spectral density analysis, it is concluded that a large J-coupling of the order
of 2 kHz exists between these nuclei and that its angular dependence is not of
a simple pseudo-dipolar type.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 06:22:27 GMT""}]","2008-03-11"
"0801.2220","Christian Kurtsiefer","Alexander Ling, Antia Lamas-Linares, Christian Kurtsiefer","Absolute emission rates of Spontaneous Parametric Down Conversion into
  single transverse Gaussian modes","RevTeX, 7 pages, 4 figures; this version has a short section
  discussing ratios between pump and target waists","Phys. Rev. A 77, 043834 (2008)","10.1103/PhysRevA.77.043834",,"quant-ph",,"  We provide an estimate on the absolute values of the emission rate of photon
pairs produced by spontaneous parametric down conversion in a bulk crystal when
all interacting fields are in single transverse Gaussian modes. Both collinear
and non-collinear configurations are covered, and we arrive at a fully
analytical expression for the collinear case. Our results agree reasonably well
with values found in typical experiments, which allows this model to be used
for understanding the dependency on the relevant experimental parameters.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 06:29:51 GMT""},{""version"":""v2"",""created"":""Tue, 29 Apr 2008 01:40:48 GMT""}]","2008-04-29"
"0801.2221","Harish Seshadri","Siddartha Gadgil, Harish Seshadri","On the topology of manifolds with positive isotropic curvature","5 Pages. To appear in Proc. of AMS",,,,"math.DG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We show that a closed orientable Riemannian $n$-manifold, $n \ge 5$, with
positive isotropic curvature and free fundamental group is homeomorphic to the
connected sum of copies of $S^{n-1} \times S^1$.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 06:40:58 GMT""},{""version"":""v2"",""created"":""Tue, 10 Jun 2008 08:23:07 GMT""},{""version"":""v3"",""created"":""Wed, 15 Oct 2008 06:11:07 GMT""}]","2008-10-15"
"0801.2222","Van An Dinh","Van An Dinh, Kazunori Sato and Hirosi Katayama-Yoshida","Structural and magnetic properties of half-heusler alloys NiCrZ (Z = Si,
  P, Ge, As, Te): First principle study","10 pages, 3 figures",,"10.1016/j.commatsci.2011.08.037",,"cond-mat.mtrl-sci cond-mat.str-el",,"  We present a first principle study of new class of high-$T_c$ half-heusler
ferromagnets NiCrZ (Z = Si, P, Ge, As, Te). The structure and magnetic
properties are investigated through the calculation of the electronic
structure, equilibrium lattice constant, magnetic exchange interaction $J_{ij}$
and Curie temperature $T_c$. The role of $sp$-elements and the influence of
lattice expansion/compression are also studied. In alloys having 20 valence
electrons, a pseudo-gap of the majority band can be formed at Fermi level.
Otherwise, the half-metallicity and ferromagnetism at temperatures much higher
than room temperature are found to be stable in a wide range of lattice
expansion. Based on these results, NiCrZ can be expected to be promising
materials for spintronics.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 06:52:28 GMT""}]","2011-10-26"
"0801.2223","Shuang Zhang","Shuang Zhang, Dentcho A. Genov, Cheng Sun and Xiang Zhang","Cloaking of Matter Waves","14 pages, 3 figs",,"10.1103/PhysRevLett.100.123002",,"physics.optics physics.gen-ph",,"  Invariant transformation for quantum mechanical systems is proposed. A
cloaking of matter wave can be realized at given energy by designing the
potential and effective mass of the matter waves in the cloaking region. The
general conditions required for such a cloaking are determined and confirmed by
both the wave and particle (classical) approaches. We show that it may be
possible to construct such a cloaking system for cold atoms using optical
lattices.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 07:13:15 GMT""}]","2009-11-13"
"0801.2224","Dan J. Spitzner","Dan J. Spitzner","A powerful test based on tapering for use in functional data analysis","Published in at http://dx.doi.org/10.1214/08-EJS172 the Electronic
  Journal of Statistics (http://www.i-journals.org/ejs/) by the Institute of
  Mathematical Statistics (http://www.imstat.org)","Electronic Journal of Statistics 2008, Vol. 2, 939-962","10.1214/08-EJS172","IMS-EJS-EJS_2008_172","math.ST stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A test based on tapering is proposed for use in testing a global linear
hypothesis under a functional linear model. The test statistic is constructed
as a weighted sum of squared linear combinations of Fourier coefficients, a
tapered quadratic form, in which higher Fourier frequencies are down-weighted
so as to emphasize the smooth attributes of the model. A formula is
$Q_n^{OPT}=n\sum_{j=1}^{p_n}j^{-1/2}\|\boldsymbol{Y}_{n,j}\|^2$. Down-weighting
by $j^{-1/2}$ is selected to achieve adaptive optimality among tests based on
tapering with respect to its ``rates of testing,'' an asymptotic framework for
measuring a test's retention of power in high dimensions under smoothness
constraints. Existing tests based on truncation or thresholding are known to
have superior asymptotic power in comparison with any test based on tapering;
however, it is shown here that high-order effects can be substantial, and that
a test based on $Q_n^{OPT}$ exhibits better (non-asymptotic) power against the
sort of alternatives that would typically be of concern in functional data
analysis applications. The proposed test is developed for use in practice, and
demonstrated in an example application.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 07:36:08 GMT""},{""version"":""v2"",""created"":""Thu, 9 Oct 2008 12:49:59 GMT""}]","2008-10-09"
"0801.2225","Van An Dinh","Van An Dinh, Kazunori Sato and Hiroshi Katayama-Yoshida","New High-$T_c$ Half-Heusler Ferromagnets NiMnZ (Z = Si, P, Ge, As)","6 pages, 6 figures","J. Phys. Soc. Jpn. 77 (2008) 014705","10.1143/JPSJ.77.014705",,"cond-mat.mtrl-sci cond-mat.str-el",,"  Based on the first principle calculation, we propose a new class of
high-$T_c$ half-heusler ferromagnets NiMnZ (Z = Si, P, Ge, As). The structural
and magnetic properties are investigated through the calculation of the
electronic structure, phase stability, equilibrium lattice constant, magnetic
exchange interaction $J_{ij}$ and Curie temperature $T_c$. It is found that all
alloys show half-metallicity and ferromagnetism at temperatures much higher
than room temperature in a wide range of lattice expansion (compression). At
the equilibrium lattice constant, $T_c$ of 715K, 840K, 875K and 1050K are
predicted by Monte Carlo simulation for NiMnP, NiMnAs, NiMnGe and NiMnSi,
respectively. Following these results, these alloys are strongly expected to be
promising candidates for spintronic applications.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 07:40:03 GMT""}]","2008-01-16"
